City,Category,Sub Category,English Name,Arabic Name,Rating,Reviews,Address,Postal Code,Location,Phone,Website,Image URL
Cairo,Clubs,النادي الاجتماعي,نادي إتحاد الشرطة,نادي إتحاد الشرطة,4.2,عدد التعليقات: ٩٠٨,"
374G+65R، سكة دار العملة، الجنزوري، حي الظاهر، محافظة القاهرة‬ 4335102",4335102,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4-XXXRElH9M1ZwvIBpQwvh4EnBK-MWp_6IRvvgMAOB8Nz_QprOyXP9xSq9u4sRxOx-bliAWwVte1nWBASKtsSBX5p5MwHNrJ3DkjeMEcEgtrCGisbAWnK7c_lIqCls9J4Nx6F=w426-h240-k-no
Cairo,Clubs,نادي رياضي,نادي الجيش,نادي الجيش,4.2,عدد التعليقات: ٢٬٢٠٣,"
رصيف كوبري 15 مايو - جنوب، محمد مظهر، الزمالك، محافظة الجيزة 4271030",4271030,"
366C+C3 الزمالك","
02 27356635",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep863HzYTofO2NV6-DAQXshirUPUTY3U3DWIjmCWogueeJTSJr26wz-A1WYvQ0hEFP3kAntsFGC_IKC1oxbXyVfBJN_US87RA3vSUXqw3cHCurB5rezUM0PbC_Yg_RDwiL_5Goo=w426-h240-k-no
Cairo,Clubs,نوادي,نادى الظاهر سحاب للحفلات,نادى الظاهر سحاب للحفلات,3.8,عدد التعليقات: ٥٩٩,"
3 مسعد بن يوسف، الجنزوري، حي الظاهر، محافظة القاهرة‬ 4335120",4335120,"
376C+Q4 حي الظاهر","
011 40041166",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo7dMHqE8m8muEIPIepvccVSi-WtNURz7V_ExJBk7c8Zy15u84UNL9UbLVSiVIx7D4UHKO6LQl5XJ3oXOmIFoMKmThUyBQ_CetLItAaNeon4Kq69O90Xb7DvbG3anyeUaNsL-su=w408-h816-k-no
Cairo,Clubs,نادي رياضي,مركز التنمية الرياضية,مركز التنمية الرياضية,4.1,عدد التعليقات: ١٬٧٣٢,"
13 17، شيراتون المطار، قسم النزهة، محافظة القاهرة‬ 4471401",4471401,"
496G+3J قسم النزهة","
02 22682013",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXeSY9KSUj8Jx7a7W32qBL91rF9zGTQ15BTlE7Hifog1pmreP1eSR4lQiNQlQFEk5pbDgIpRBW9xHXEMk7kkTkvLoBQEFcETwchqJbA6m3mLP0ONgBEqM40ilUOZ8OT-wMOgtV=w408-h306-k-no
Cairo,Clubs,نوادي,ميفيدا كلوب هاوس,ميفيدا كلوب هاوس,4.6,عدد التعليقات: ١٬٦٠٦,"
2G2Q+3RF, Unnamed Road, قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4760160",4760160,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxHDchm4ZZJD2fIZujlU-d7a5CBAuTSl2yK2MrmyVTb7H8p4JpUHNxS6Prsc9PSepT80CuLhrre_jLTdwesnkQ4koznfJ9gzxXQ3xK2mY578XK6BCpf9lUaATbPkqsnHrBRvMrJw=w408-h306-k-no
Cairo,Clubs,نوادي,Ahly Club Marina - مرسي و مارينا النادي الاهلي,Ahly Club Marina - مرسي و مارينا النادي الاهلي,4.5,عدد التعليقات: ٤٨٥,"
26VC+V5P، الزمالك، محافظة القاهرة‬ 4270011",4270011,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepSvaiEfXDOAn80eU2ZOam5nY_xiJqYTBg7KNf_L8cgaOl1h1IBMawh7m0Olj1F-hHDpXiy-VyBwgjKhn73GWbKEFipT5wgHUH6dMDpQK_tIRx8ktFP2_nn6LLUX_-4p5ozJY4M=w408-h306-k-no
Cairo,Clubs,نادي رياضي,نادى مدينتى الرياضى,نادى مدينتى الرياضى,4.5,عدد التعليقات: ٥٬٢٨٢,"
Km 33 طريق القاهرة السويس، ثانى القاهرة الجديدة، محافظة القاهرة‬ 4771510",4771510,"
3JVR+WH ثانى القاهرة الجديدة","
011 02999744",https://www.instagram.com/shams.carlos?igsh=MW03dTA4dzlnbnJrZQ==,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHWB_Bb2Bb4-haEEiL_Y3Ts7cl6CF07M0AyWyQBiQ66_MilyHUuvbEW36suxGbiCYOfFsgdopTVe1uxpG76d_CjX0OP0xoBdw5r5ESJ-XO1styw0m-uN8ScFktAREFf51tBg-P=w408-h256-k-no
Cairo,Clubs,نوادي,Smash Club Les Rois,Smash Club Les Rois,4.4,عدد التعليقات: ١٥١,"
2G45+8F3، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4728002",4728002,,"
010 14703646",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOaN8cgO_JsPED3Pv1iH6JyIqr1SuMVe6-NEULo-74Gd6-4X4WnzsgizttlbHea0C7L2nL0HG28xLHCMazFfstSE1_45HJdFfKVkd5RMZF7G3PNLMd61YGBJbthAM2LBGs0bOQVg=w408-h907-k-no
Cairo,Clubs,نادي رياضي,ماونتن فيو اي سيتي كلوب,ماونتن فيو اي سيتي كلوب,3.9,عدد التعليقات: ٢٧,"
3H8V+GXF، ثانى القاهرة الجديدة، محافظة القاهرة‬ 4765710",4765710,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSP21w4bpz6xDsXeGRw97Um-u7ZuE-RcKxLMamUzQoEUYnoTYcADcwFlmXEvpmYvsrEGc8Nt3VoqnZSlAHButM-1nOQaxoxQEc6_YVtAXJrbstGazhBz2qlMf49CerSn4dQXeA=w408-h544-k-no
Cairo,Clubs,النادي الاجتماعي,نادى ليك هاوس,نادى ليك هاوس,4.5,عدد التعليقات: ٦٧٢,"
التسعين الجنوبي، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 11835",11835,"
2FF3+QF قسم أول القاهرة الجديدة","
011 49991196",https://lakehousetheclub.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJU-ibG1MFR3hERKcAng7x_UcqeB-luoFIIHOzOyr5DkHR43Vy6LwoRqWUxIeiFCYalWIHuDc3LAV8KdA7xaScSl4Y6Usl7Wc_lbLq-1Ukx4GIMUIyI2zHTXeGpcmLXQsWkJU=w408-h306-k-no
Cairo,Clubs,نادي رياضي,نادي المقطم الرياضي,نادي المقطم الرياضي,4.0,عدد التعليقات: ٢٬٠٩٦,"
2862+CJX, Al Quds Mosque St, الأباجية، الخليفة، محافظة القاهرة‬ 4413150",4413150,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqATOABm7lLs6Pwhwdrs9nr5eS1uAay6RCPL7um5EV_0piWhnkslRVSMwv0l1XpJ7zcswDfRKiP3ltrWoaPSfdx3XVSQwIQEZGLoE0RuPcLD9ZdJBWWnqUokSi-VmGAgw0BTwa6JA=w408-h306-k-no
Cairo,Clubs,نوادي,نادى ضاحية النخيل,نادى ضاحية النخيل,4.0,عدد التعليقات: ٢٤٤,"
4JF5+4W6، طريق القاهرة - السويس، الشروق، محافظة القاهرة‬ 4921002",4921002,,"
012 87790901",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqt8jq0_va-d-MP1vPx0RxsXCR5XYKpbcBU94BD2i2Bc9Zu3VvwFqd8nYlEN8wdHEHTiydox3q6ODrtNAUyCRpmbJ-TjUHMiezPn5UYisx_ZIWIp7QTwLr6z3kr64GTxHfYUoi4fA=w426-h240-k-no
Cairo,Clubs,غرفة لياقة,نادى الديب الصحى بالقاهرة,نادى الديب الصحى بالقاهرة,3.7,عدد التعليقات: ٣٥٧,"
Mahmoud Mokhtar St. infront of Opera House Beside El Ahly Gezira Club, محافظة القاهرة‬ 11331",11331,"
26VG+M4 الزمالك","
010 00497699",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUBf9-fEfnAWjvVdQrIi65yPoQZALq7VjtS8zncP-Vv5N4ij3e7fMGvgYF4IOcG31_2SDvEq3AYYN5QnkOYhcCTzXcA8Iq9qJVYfLa_s5pAQsqrkBZKKItRDgvTIU8sodBw7I=w648-h240-k-no
Cairo,Clubs,النادي الاجتماعي,نادي شركة مياة القاهرة,نادي شركة مياة القاهرة,3.9,عدد التعليقات: ١٬٢٤٣,"
21 الفردوس، الجنزوري، حي الظاهر، محافظة القاهرة‬ 4335153",4335153,"
375G+HG حي الظاهر",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo69JW4pfUh854_rUyfqR7rVsRKZQPfXQtMY70WQjE3jxhk9_GIksDszsyzJQcN2dCI1mRzXPAiesv5PKIhWoNX0zl0nW8kIuel3mzlvSQLEcL2oukNsmw99aKLjLmvnZwIyaKl5w=w408-h306-k-no
Cairo,Clubs,نوادي,نادي ضباط الحرس الجمهوري,نادي ضباط الحرس الجمهوري,4.5,عدد التعليقات: ٢٬٧٨٧,"
38J8+9HV، الطيران، منشية البكري، قسم مصر الجديدة، محافظة القاهرة‬ 4460021",4460021,,"
02 22614518",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweruPlThOGkNxe0x0wGyQIXbg4X4rV12VDJbk_I4OOi56XMpoV0PheNUs3oQ6Bi96ricWIRwgDffSA3t_wGQCVCi7OAJooqPnA4YKn6J4VTpkJy5IOV9RWQ3D3hNThDvRlM6D8Wkyg=w408-h404-k-no
Cairo,Clubs,النادي الاجتماعي,نادي القضاة,نادي القضاة,4.6,عدد التعليقات: ٨٠٥,"
شارع شمبليون، معروف، قسم قصر النيل، محافظة القاهرة‬ 4272150",4272150,"
362Q+QH قسم قصر النيل","
02 29860442",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweohJJiaZB9BmLP8A8TAyyfp8hHx2ZYEKkAXijZnITx9pKuq1MzOxLSq5gRvyJ-mQjtRVk--vsq2eriwVwGscA6y-IoNWr2lKlyHUAjXVfazk2651Zy39lbE4PayJMZu5zBE_GAV3g=w408-h306-k-no
Cairo,Clubs,نادي رياضي,نادي القطامية بتروسبورت الرياضي,نادي القطامية بتروسبورت الرياضي,4.3,عدد التعليقات: ٥٬٩٦٧,"
ميدان الياسمين، التسعين الشمالي، قسم أول القاهرة الجديدة",,"
2CGX+Q9 قسم أول القاهرة الجديدة","
0219714",https://www.ksc-club.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqC7ZLwipwzMeA84lpZXs3-bnsaidjE4iWlX88Jdkhpte3IXAMCYfIIRKBVAMYeiOcEImbUEr-1EDXXEjOX2C_3oAcN_l90fsmnRyuf0Z2GlRe0CjMgMDQ2y2Kyed7VfFniwlwV-Q=w408-h272-k-no
Cairo,Clubs,نادي رياضي,Vilette Club House,Vilette Club House,4.6,عدد التعليقات: ٦٠,"
2GCX+7F8، Unnamed Road، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4760330",4760330,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerj_E0cq9vxbKomDC0Ys9YptJUGOOrFtBfi1ij12KLz2v4RD1xA18G0RkZ15M7UgLvAA3XRSoFfwwx429KI-RaM5AY3JmZS4yvVVa5-gp9KR_O4ygWKowNdZCAmt_eMT9aC8E1BDQ=w408-h725-k-no
Cairo,Clubs,نادي رياضي,نادي شركة مصر الجديدة للإسكان والتعمير,نادي شركة مصر الجديدة للإسكان والتعمير,4.1,عدد التعليقات: ٢٥٥,"
38PX+GMH، الماظة، قسم مصر الجديدة، محافظة القاهرة‬ 4461160",4461160,,,https://www.facebook.com/hccclup,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqW8JHwb_qsqVYxqgpSDL7I3jQ5x2FoyVAQkOahyNnqbfmq6c_BB4CRbpusaNUNJD3elvh3RN-4ISSYPaiPcU4206szXWwxHVS-sg_h47ppKTngQw8cAgn8IZHC_fIGQd_SKrhcA=w426-h240-k-no
Cairo,Clubs,نوادي,اس كلوب,اس كلوب,4.2,عدد التعليقات: ٧٥٢,"
2 Victoria Square, معادي السرايات الغربية، قسم المعادي، محافظة القاهرة‬ 11431",11431,"
X76C+2G قسم المعادي","
02 25194594",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkddFh9tZFg8QT3PbbjzgcTpcLuVFhJu3PSi1vOCzKG_ymEbj7TYCI0jGC2XbBJTN9-GrLYuiY2Mymq55JKN16i7Q1S3HuiWeems2szLIUuyq4luSQHo2GdcESu8IGrzWgt4xi=w408-h306-k-no
Cairo,Clubs,نوادي,نادى الجمارك الرياضي,نادى الجمارك الرياضي,4.2,عدد التعليقات: ٢٥٢,"
3 منطقة الأندية, قسم ثالث القاهره الجديده، محافظة القاهرة‬ 11835",11835,"
XCJV+73 قسم ثالث القاهره الجديده",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoucW7aSePoUyL_KojIbtvZ76gIR1z8nvbL-_Eq5oDYwN267Z84tZAzgC9eEkLpSbfPWm8f2xO60tSHkZhzookZM6MGpVuyO_SuIsy8Pa81Fr1wK3nEouDndjwPFbk9tcjl3L4N=w408-h306-k-no
Cairo,Clubs,النادي الاجتماعي,نادي ضباط الشرطة بالجزيرة,نادي ضباط الشرطة بالجزيرة,4.6,عدد التعليقات: ٧٬٢٠٧,"
شارع البرج، الزمالك، محافظة القاهرة‬ 4270104",4270104,"
26WC+WW الزمالك","
02 27353102",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqS74KZwDHkU2CUh4DU9zJfOpv6CtTVMa_rfIrK8_JsLhyCBNPuRynopdQvfUq8GJcR_mdzpTWeXW34N5BlwVQ0yOV0pisR9Xe5ugHMwz8oltnR72j0_6YzuOiRovrxLZ8hgdXsg=w408-h544-k-no
Cairo,Clubs,نادي رياضي,بوابة نادي وادي دجلة اللوتس,بوابة نادي وادي دجلة اللوتس,4.4,عدد التعليقات: ١٬٩٤٨,"
ثانى القاهرة الجديدة، محافظة القاهرة‬ 4761101",4761101,"
2GPJ+J6 ثانى القاهرة الجديدة",,https://www.wadideglaclubs.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhX7X4BlGhdXLIa8vGTdoatniWtirANnPyoFMSK_8SyRZGcNdcAPViEIIA2OgrunZ7P4Ln8DiEXykD9OMM0JOFru4dxkKEcgC5jX5zH-yJhhaVtMT_JQoic0x39oOFZV2fM0EwmA=w426-h240-k-no
Cairo,Clubs,نوادي,نادي الصيد المصري القطامية,نادي الصيد المصري القطامية,4.4,عدد التعليقات: ٤٬٣٦٢,"
X8MJ+CFW، الأباجية، الخليفة، محافظة القاهرة‬ 4416012",4416012,,"
012 26222773",http://egyptianshootingclub.net/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerx9y02K8_QYjRUmcUh2JpFoOzNNSZHLiK3c3edJ4PqSESABmM6nxidzOU2NdJmK2lKLDMdI9EzyiUQKSDJwWSfKnNIegEU4NHDWmY8Bs6nj1kzsRNZqrpPfc7o2TV4FKQVTx-r=w408-h306-k-no
Cairo,Clubs,نوادي,نادي المعلمين,نادي المعلمين,3.9,عدد التعليقات: ١٬٠٨٢,"
26VG+MCG، الزمالك، محافظة القاهرة‬ 4270022",4270022,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfk89vx4PbjMHBNFXn-37KS7YCReSsaCDPA58jf_sNQZUuWUNkAGJbRumn_NgHyVg_IG4Won4IXz-kUqsiHbEaWBPiZUzdhLCmnhg4r49pX4B4owKkFDltZPMeNcOseVE4MIICqw=w408-h306-k-no
Cairo,Clubs,ملهى ليلي,Club AVA,Club AVA,3.6,عدد التعليقات: ٤٣١,"
11835 التسعين الجنوبي، قسم أول القاهرة الجديدة، محافظة القاهرة‬ 4730203",4730203,"
2FF3+JH قسم أول القاهرة الجديدة",,http://instagram.com/clubavaeg,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerME-kkXl-Cq_NObJPWqB-ydqNKevkfPPcekK9kFALb_yyT_cOH3VRSk_XqnDcmOmNpBtbKNWk61uIlWrjU2QfGwj6x_CcscnS2qGNQxtlRqYo1n-YUagsh3ltDTMl9vKywjztLnln51lWP=w408-h544-k-no
Cairo,Clubs,نوادي,Club De La Salle,Club De La Salle,4.3,عدد التعليقات: ٨١٩,"
XCJR+6QW، محور طلعت حرب، قسم ثالث القاهره الجديده، محافظة القاهرة‬ 4713523",4713523,,"
012 77226858",http://www.lasalle-eg.net/club1/indexclub.htm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxt555nUZpUrhi3a1tqEBppisQMDqeW76NYD6UAdBfH8OmCVacCq6MUurWuGbd_XWa6Q1YsUBgUxXLap8nLPbU7IaqAjttqgDN6VOp5PynePQMzrUYaOi8P7sC3IZzwTGjamTd=w426-h240-k-no
Cairo,Clubs,صالة ديسكو,1OK Club Cairo,1OK Club Cairo,4.1,عدد التعليقات: ١٦٨,"
منتزة الجيزة، الزمالك، محافظة القاهرة‬ 11518",11518,"
26QF+G2 الزمالك","
010 50611112",https://instagram.com/oneokclub?r=nametag,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXRDbhpoEx2XxqRMlDRLipSuilIpyisIx-f1byIFEUrBUUf1KwJleT7ybYCaUm5k84KS7-ew4oZmRAWby2taGRP6RnRZRDTLNhdPhiDkUgU6z11pd6E7vz916l11ILSyJE74_k=w408-h759-k-no
Cairo,Clubs,نادي كرة السلة,النادي الاهلي لكرة السلة,النادي الاهلي لكرة السلة,4.6,عدد التعليقات: ١٬١٢٨,"
26VF+M53، الزمالك، محافظة القاهرة‬ 4270021",4270021,,,http://www.alahlyegypt.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoR2WIwpN9zWEzUdHdt_jAHenjzwoOxPZc48vcc9tHeKK6hrIe5sQquAeGCPQBAC7NSTYM_N7JXlHah6LsdVHbPI5NRemDTY1MeqKXLe4pdYHv9YWfTjjYdtyvDuIDuhXn_VBvyYA=w408-h306-k-no
Cairo,Clubs,النادي الاجتماعي,نادى ضباط الشرطة,نادى ضباط الشرطة,4.3,عدد التعليقات: ٣٬٥٠٨,"
ش الخليفة القاهر، الحي السادس، مدينة نصر، محافظة القاهرة‬ 4433120",4433120,"
28X6+42 مدينة نصر",,https://m.facebook.com/PoliceGuesthouse/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5ECWAHgoauc0HYGEFWJKO3SgEyrvmc01IKA6E6V9m4sqOLGjyZ1pyo4xJUH22dwL_Gc8gM6ziw8mkLj_BnBJFtY-ZaVqo5x5dkDmoEe5opYMh9YendMeDWzDjSNBkcmkrJEwFDQ=w408-h306-k-no
Cairo,Clubs,نادي رياضي,Club 7 - Maadi,Club 7 - Maadi,4.4,عدد التعليقات: ١٬٠٢٨,"
Street 216, Victory College, Degla El Maadi، قسم المعادي، محافظة القاهرة‬",,"
X77F+23 قسم المعادي","
012 04051117",https://www.yellowpages.com.eg/en/profile/Club-7/514486,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrU4fFHOLCeTpSz0d1As_6FmbxS7PtUebZv6TiuotmCgeCWa7XQ21On1laf5NWArSZ7US6ERtalHKXjfPsYHrbXoxoWGcINj8Wv3MAL1zyTFV8lh5uHXM0FcUu-4ekFtwCF8R2=w408-h544-k-no
Cairo,Clubs,ملعب,ناديVertex Clubs بالتجمع الثالث,ناديVertex Clubs بالتجمع الثالث,4.3,عدد التعليقات: ١٣١,"
التجمع الثالث، مدينة نصر،، محافظة القاهرة‬",,"
XCJV+V6 قسم ثالث القاهره الجديده","
011 26950675",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgV6rJFXtr7tKoIVHUFt6eM9jRl0LZUq8zLEok2I7WEyTzG3kIMMjPRUm9y8CUcfkHlZvAkalH-lLb8KBhzo0jRqX2sIOTBJpnhpeOjNMjRoLcNDapvjfuBias4cz08HvL5rsU=w408-h306-k-no
Cairo,Clubs,نادي رياضي,نادي جامعة القاهرة,نادي جامعة القاهرة,3.9,عدد التعليقات: ٨٤٤,"
ثالثة، قسم العمرانية، محافظة الجيزة 3726110",3726110,"
2659+2F قسم العمرانية","
010 50335098",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyYUAAo9phLPgoOr0ls9M479QoG6uXqb-3MV36SQ661zUDfwisLqlU6JXgSQ-zGWdpg0yMZS-SpebIYH4ylpOaMm6Ni4Z6CmHjXDh87pgQLCQ7tj95W2LBFGL-nDY9Y-L1oZz6ow=w426-h240-k-no
Cairo,Clubs,نادي رياضي,The Club Sheraton نادي النادي شيراتون,The Club Sheraton نادي النادي شيراتون,4.3,عدد التعليقات: ١٨٩,"
شيراتون المطار، قسم النزهة، محافظة القاهرة‬ 4471405",4471405,"
496G+5V قسم النزهة","
011 25822755",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoq4ZKn1O3K4qrdL5tJh9Y0JmEzNf8-hWW3Li0VG7brunKhGWMk_UYpsDy_GxL59UpQZNIYzYjoN0z_3gLcifE5ta7EPKOYbvi3U_y7ypbih7QEsn4E5SMUcBrPaP74BbhMGOwWug=w408-h306-k-no
Cairo,Clubs,نوادي,نادى طلعت حرب,نادى طلعت حرب,4.2,عدد التعليقات: ١٬٣٥١,"
4 محمد رشدي، مدينة الأعلام، حي العجوزة، محافظة الجيزة 3755230",3755230,"
3686+5J حي العجوزة","
012 00054300",https://www.facebook.com/THsportingclub,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVHsr19nYirIGspTwUR8VIer9s-jUCqRxKGR_NZcboIzejFfyr25ojqA1vzaifDTteJd2LQg4rhuT-XIeQE18bDrkB6cox-Eee2yQ06cRq7AfhDZ22oOuHaOuNWaBCWgQilX57bg=w408-h306-k-no
Cairo,Clubs,نادي جولف,ميراچ سيتي جولف كلوب,ميراچ سيتي جولف كلوب,4.4,عدد التعليقات: ٤٬٦٢٢,"
3CFM+J67، الطريق الدائري, Mirage City، محافظة القاهرة‬ 11757",11757,,"
02 24091464",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOWXAAZcXfjO8jS-MIBlE3MrJIGXCQLqyTzRqN5ACs4o6e5L3ni9gjZGTCi21SfU2bKXtrxyFwBnTf_To78aHSl2SYMnPY59VT2U3J213yy4IiT9wcGYOfEOq1hKnQsttkOK33=w408-h271-k-no
Cairo,Clubs,مجمع رياضي,المركز الأوليمبي للفرق القومية بالمعادى الجديدة,المركز الأوليمبي للفرق القومية بالمعادى الجديدة,4.4,عدد التعليقات: ٦٬٩٦٥,"
Rd. 250، عزبة فهمي، قسم المعادي، محافظة القاهرة‬ 4234002",4234002,"
X7CC+PC قسم المعادي","
02 25164330",https://www.facebook.com/olympic.center.maadi/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoxRdvtbWJMOvl59QKBWoRFLjHfAQ1FAMuAzOz_zdwE3KOjOTIiV9sgbFgqhPQMTnCN7DNbGdItARSiCNfKHMnr-1gRDiHNmN2IChFQCSnY14wTs1WIDb59kbZiV8VuMmV3Dombw=w408-h306-k-no
Cairo,Clubs,النادي الرياضي,النادي الأهلي للرياضة البدنية بمدينة نصر,النادي الأهلي للرياضة البدنية بمدينة نصر,4.5,عدد التعليقات: ١٤٬٨٥٥,"
حسن مأمون، المنطقة السادسة، مدينة نصر، محافظة القاهرة‬ 4452053",4452053,"
39C4+78 مدينة نصر","
011 11970758",http://www.alahlyegypt.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkVcFW24c2g7hmAkCK26vJ8gG1MxFZXJF2WSjYzpK7C4uf_5fh5uewjSYjGRoXzs-oNKycu26RdS30ep2xLiCkGUhELY1KXGM6zYOpgyJxKFXiEm3E0MH35mgNM94zRV0jd6Gn=w408-h272-k-no
Cairo,Clubs,نوادي,نادي مصر للبترول,نادي مصر للبترول,4.0,عدد التعليقات: ٢٬٨٣١,"
سكة الوايلي، حدائق القبة، محافظة القاهرة‬ 4381544",4381544,"
37RJ+9G حدائق القبة",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer37qZb3FvSAbZF2u3fMl_jwSzl5AxHQSsrd-TGYHqKaEG8YCEE-OruWzHoK6xLFsuyPr7hcsnV8t4J9lB5AnHW4YCA6JVez9HL9dQH0jmOrJUohq34e6T0W_6SnSlk22-_-bNj=w408-h306-k-no
Cairo,Clubs,نوادي,نادي المعادي لضباط القوات المسلحة,نادي المعادي لضباط القوات المسلحة,4.2,عدد التعليقات: ٢٬٣٣٢,"
Corniche El، قسم المعادي، محافظة القاهرة‬ 4220003",4220003,"
X6FM+5X قسم المعادي","
02 25257840",https://m.facebook.com/%D9%86%D8%A7%D8%AF%D9%89-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%89-%D9%84%D8%B6%D8%A8%D8%A7%D8%B7-%D9%82-%D9%85-850918798325513/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQ1afQKzPe4YG2l_rLPtsmd4ZqGZ6dAYYh1PtU1R2MioxhMMDbKSOQlAjJfue9B6ZWxXlVX9VAdgDWiEHb56HLmttA3XYO8N_Nj9tP9KGtEI4ZZULMZeakWTf9P3PBZlMaRTp9=w408-h306-k-no
Cairo,Clubs,صالة ديسكو,Omni Club Cairo,Omni Club Cairo,3.6,عدد التعليقات: ٦٠٤,"
الخليج، الزمالك، محافظة القاهرة‬ 4270161",4270161,"
26XH+Q3 الزمالك","
010 98922223",https://heylink.me/OMNI/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepyg4VsvS53Tc6BMLusSNZbtg0gB_9dwWQqHfNQcUILC-Iicjw489xbm5an4sCR0ljmwfa2z_UQLzMjz73jZrkvj_s4ZQcGJP30EnZfq62bdeOU2hT4Cuig5anUbI2p10s7s75Q=w426-h240-k-no
Cairo,Clubs,نوادي,نادي الرحاب gate5,نادي الرحاب gate5,4.5,عدد التعليقات: ٦٧٩,"
3F8Q+3CP، عمر بن الخطاب، ثانى القاهرة الجديدة، محافظة القاهرة‬ 4750301",4750301,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDLNHOajTIbyBv4e3qTpZ0nt0CxhozvsENp5tEBsyi3L_gMwBe05atKs3uNdgThiP0s8JFeq_VYAaKmKdqiPOF8vB38zzhb4ecdCZN4jDnK8_QkTvHLJVwhYuE6AcuWHaIeFQP=w426-h240-k-no
Cairo,Clubs,نوادي,Dyar Clubhouse,Dyar Clubhouse,3.9,عدد التعليقات: ٢١,"
Dyar, ثانى القاهرة الجديدة، محافظة القاهرة‬ 4741701",4741701,"
2GVC+GH ثانى القاهرة الجديدة",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-FxCqzl-c3xuvCvBKL4FySVAsgr1LLGIsmfJ0fz3iWePIS3lTIOuDdQOq95dW6h0DHLRBnKAvYKc75N1LDjFKr_fgXbiZRSU3BuHu5fiwIaimX4qGMg04bbc8Y4fVyt1kVsw7Hw=w408-h306-k-no
Cairo,Clubs,نادي شطرنج,Cairo chess Club,Cairo chess Club,4.6,عدد التعليقات: ٥,"
4 جندي عبد الملك، المطار، قسم النزهة، محافظة القاهرة‬ 4470202",4470202,"
487M+FV قسم النزهة","
011 55502837",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJzwHqOos-P5yVpgPh4Wcvg-Shz4e0e3XOPkHK9eW4VToEaEHgFDnvmWpWMwycjLU5XE9Y3FSNPzNIN5_XyfiGhXzAVPa4SDrWEak0dUDEvG1Jq0NGOERsPZfIM1Ir7UW-i_53lA=w408-h544-k-no
