City,Category,Sub Category,English Name,Arabic Name,Rating,Reviews,Address,Postal Code,Location,Phone,Website,Image URL
Cairo,Universities,جامعة,جامعة الزقازيق الأهلية,جامعة الزقازيق الأهلية,4.1,عدد التعليقات: ١١٧,"
6PR3+J48، أول العاشر من رمضان، محافظة الشرقية 7060010",7060010,,"
011 32550122",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRW2YP5zmYcNoer-UVcyIc4IVFUjb0DIfiI5AZ3MY_Z3Bg-nCvWe7BZKyGcGpD-bAJjDnyKvvcYsLb5rWkB9U6i6-Z6xlrPFYn9fjFiUrzK-DsvpC6Ge5MPreflarypdCyaNGT=w408-h306-k-no
Cairo,Universities,جامعة,جامعة دمنهور,جامعة دمنهور,3.5,عدد التعليقات: ٨٢٢,"
إلى سيناء، قسم دمنهور، البحيرة، دمنهور",,"
2CQM+57 دمنهور","
045 3368069",http://damanhour.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyWZhFZ-zyxuTYD0yoTzCV5i54gMNdCmHyP92tpGR7pyHh6_Jg_dahDI5nuT7sLEF15_x8cICzU6reyLmiczJ9pI9r7--8Wjur9BQC7IRbanXridRaxEkGTf4IDadyrHs87_OS=w408-h306-k-no
Cairo,Universities,جامعة,جامعة مدينة السادات,جامعة مدينة السادات,4.2,عدد التعليقات: ٣٢٤,"
CG5P+856، مدينة السادات، محافظة المنوفية 32897",32897,,"
048 2603205",https://usc.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3q7pX7nTZgP79AsJdnj6pf-SoQynbeWPFYuVQAaPfqf3n6p0D4aULhZhc7AwkwsiRhR2_-mkF3YUK8--sO1DOZYUMyvzv86Z-5UUfSwQqtOuL_qlqRd2Y5bdYQfMANsHQt1dS=w408-h253-k-no
Cairo,Universities,جامعة,"The Knowledge Hub Universities, Coventry University & Nova University Lisbon Branches in Egypt","The Knowledge Hub Universities, Coventry University & Nova University Lisbon Branches in Egypt",4.6,عدد التعليقات: ٢٢٨,"
Residential Area 7, R7 (Diplomatic Area New Administrative Capital, محافظة القاهرة‬",,"
XPC5+QQ الظهير الصحراوى لمحافظة ال","
010 97633350",http://tkh.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkcAca_INOizpUImIi3ZRbZN4fNLM4fLrPbczjYjSLLoB8EB8PNClS1ZdvMlLAdM09pGRE4weGir7pP9XqNW5AQg8xYQoSiak4HBeP8mp1-lB5bYrdhmpIY9D9a7P19fnChfNrXp9peVY5=w427-h240-k-no
Cairo,Universities,جامعة,المجلس الأعلى للجامعات,المجلس الأعلى للجامعات,3.6,عدد التعليقات: ٦٣١,"
داخلي - جامعة القاهرة، أولى، قسم الجيزة، محافظة الجيزة 3725005",3725005,"
26G5+PF أولى، قسم الجيزة","
02 35738583",http://www.scu.eun.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRmQaZ2UAK9MkTdnTnzhd3ky3c_Nz05bU7slN09N6xL4GqGavN-Zy1RxNb3_iB9o_wrxCIRCevrJph3Hvv5t9-rofae-YFyaUp7vgKsO_sWuW1hn-vcSNIevZmYLfmt1ngq33u=w426-h240-k-no
Cairo,Universities,جامعة خاصة,جامعة الأهرام الكندية,جامعة الأهرام الكندية,3.8,عدد التعليقات: ١٬٢٠٩,"
WVPM+FFF، 4th Industrial Zone, Banks Complex، قسم ثان 6 أكتوبر، محافظة الجيزة 3222401",3222401,,"
02 38333078",http://acu.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerozfI7kgmmqnjmmRq7vxHxF9_cUq0zgZ8zRjRhjktbe7KRXcaFDD2Inn4UOak0Ijk5WUxzSupyCSaXn-pbuLOeR9GzqgjPHrWx0VC5ixg7TClrTsS1ncW5h5_Amh5lJ0Nfq6Q=w408-h306-k-no
Cairo,Universities,جامعة,جامعة مصر التكنولوجية الدولية,جامعة مصر التكنولوجية الدولية,3.7,عدد التعليقات: ١٩٢,"
39 السواح، الزيتون القبلية, قسم، محافظة القاهرة‬ 4511021",4511021,"
473V+PV الزيتون القبلية، قسم الزيتون",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbCduxRiK7wJb19uD4H96WKLUrqOZ97SN1SpBXbwBztlSO6aVyGAv4m4kn_Zx5c5JSituIUM1QE_2Ab4Tcn4cWpgWwpxgNepWiH8ESws6nd2e45Mm9uw7a9K5K0kovd8ADl8hX=w408-h298-k-no
Cairo,Universities,جامعة,أكاديمية وادي العلوم,أكاديمية وادي العلوم,3.9,عدد التعليقات: ٧٨,"
طريق 8 شمال، جمعية احمد عرابى، العبور، محافظة القليوبية 6363204",6363204,"
6GM6+Q5 العبور","
010 60398889",http://www.sva.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepq0FXCkwtPDTfG7MtwkYaKPQtnuWCWwZYCTSmbI7NHPs-LL6_BRtk5ScxCjvYqCyarjA4k7G-lurP6YL9crlyF69ekaz5mFP10DWg11pqc_32ciZC_OdoBWGIntbzMoI8sZRQW=w415-h240-k-no
Cairo,Universities,مؤسسة تعليمية,معهد العبور العالي للإدارة والحاسبات ونظم المعلومات,معهد العبور العالي للإدارة والحاسبات ونظم المعلومات,3.9,عدد التعليقات: ٤٢٧,"
21 طريق القاهرة - بلبيس الصحراوى، KALIOBEYA، محافظة القاهرة‬ 7050210",7050210,"
7FHF+J9 مركز بلبيس","
02 46110400",http://www.oi.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSTv__qNpUMO6fyda8AUQA54pdFhJr6-fR6UjDxOy8R6fqg1s4cHYUXKQc_CPi2Nn-9_oxHM7zt8r2ymFQHsBp_dMGlxK0WlUbHJw3_OgcgMGEo68H0AFmpU6AJTglSvW1mygm=w498-h240-k-no
Cairo,Universities,جامعة خاصة,الجامعة الألمانية الدولية,الجامعة الألمانية الدولية,4.5,عدد التعليقات: ٤٥٠,"
Administrative Capital, الطريق الدائرى الاقليمى، الظهير الصحراوى لمحافظة ال، محافظة القاهرة‬ 4824208",4824208,"
2P32+H5 الظهير الصحراوى لمحافظة ال","
012 73604747",https://giu-uni.de/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZfl0EE1J0CLb7l2v0yNF9MZF75EUELbSmNiU-AE8pCDYUGj_WKVLk9lQtJ9BfVkmEz_OOa2PqpXrbPpl4_r1tCKGwlq96IdHAwMVBOoF_OuI3mp9wTEhwaMt6iWdMiooKNao=w477-h240-k-no
Cairo,Universities,مستشار تعليمي,الدراسة في مصر تسجيل الطلاب الوافدين العرب والأجانب في الجامعات والمعاهد الحكومية المصرية المعتمدة جامعة القاهرة وجامعة عين شمس وجامعة الاسكندرية وجامعة المنصورة بيراميدز pyramids,الدراسة في مصر تسجيل الطلاب الوافدين العرب والأجانب في الجامعات والمعاهد الحكومية المصرية المعتمدة جامعة القاهرة وجامعة عين شمس وجامعة الاسكندرية وجامعة المنصورة بيراميدز pyramids,4.7,عدد التعليقات: ١١,"
الجيزة القاهرة، محافظة الجيزة 12211",12211,"
26G3+G3 قسم الجيزة","
011 12848221",https://egyptian-universities.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerAJzU0N6XeKdyD2rP-MxrnpTCkHlkAUSk5SWG0-ShjStP2rQRTlO-7oi4X2uwsajoUG-GltRnuIiSovpcS5YISG4waZVCqW75ufk6nzLFV-gBDPPJPCJnAosWQ49nO_L1tSgJJnA=w408-h306-k-no
Cairo,Universities,جامعة خاصة,الجامعة المصرية للتعلم الإلكتروني الأهلية,الجامعة المصرية للتعلم الإلكتروني الأهلية,5.0,عدد التعليقات: ٣,"
4P94+58V, مدخل, بدر، محافظة القاهرة‬ 4942310",4942310,,,https://www.eelu.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3qXHGKqNobEbL5SyUhSxbqZkS7p03qjn0Kxoj5RMGNkQp5BUFrL9jnwFyW4RUKf0EyAumu8m0qyiwI_TS8327ZUUq-eCf5ATfzVYHnw_7lWeD-9PD3iviyYXf729-JksuiqBQBg=w480-h240-k-no
Cairo,Universities,جامعة,الجامعة الأمريكية بالقاهرة,الجامعة الأمريكية بالقاهرة,3.6,عدد التعليقات: ١٦,"
2 El Khalifa El Hady St.، الماظة، قسم مصر الجديدة، محافظة القاهرة‬ 4460347",4460347,"
38VP+9C قسم مصر الجديدة","
02 24169600",http://www.aucegypt.edu/,https://lh6.googleusercontent.com/eT4_pUwuEMOJDXUaX7N41BYIRra6eT5TiMBncCO8GztfMt76_-Tr2EG7vWoxhGG0=w493-h240-k-no
Cairo,Universities,جامعة خاصة,جامعة جلوبال,جامعة جلوبال,,,"
New Administrative Capital, R5, محافظة القاهرة‬",,"
4G9P+WR الشروق","
012 22339999",https://www.gaf.edu.eg/,https://maps.gstatic.com/tactile/pane/default_geocode-2x.png
Cairo,Universities,تعليم,أكاديمية السادات للعلوم الإدارية,أكاديمية السادات للعلوم الإدارية,4.3,عدد التعليقات: ٦٢٦,"
مدخل المعادى، كورنيش النيل، رقم 1، قسم المعادي",,"
X65X+RH قسم المعادي","
02 23586819",http://www.sams.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrJja7H9G483QlWsmckUI1DPyhJE0q3eLvn6qKWZR8poSaR46-nfzS9Zv51m9JtzwosV-aWQlJfEqRaWOCOm8Dd74sg5N5CUWBBGpvXjWrRirKhnZE7xDzsy4RIaj7d6Ueng_nvQ=w408-h306-k-no
Cairo,Universities,قسم أكاديمي,الجامعة الأمريكية بالقاهرة ميدان التحرير,الجامعة الأمريكية بالقاهرة ميدان التحرير,4.5,عدد التعليقات: ٦٠١,"
113 القصر العيني، الدواوين، عابدين، محافظة القاهرة‬ 11511",11511,"
26VP+5J عابدين","
02 26151000",http://www.aucegypt.edu/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBihlTkCLAJ5B4D4I0YkxTrdeCOXyCQnsyze3xuY_BxyeoVjFFjPIOWMT1t7UuvjVVN3zer6mBjqEnqQa9jC8dRKZZu9Fg4YgxvkYXqDp_fBnQspbc8bW_Ch0uPd3PYvOOq7RzbQ=w408-h334-k-no
Cairo,Universities,جامعة,جامعة القاهرة فرع الخرطوم,جامعة القاهرة فرع الخرطوم,4.5,عدد التعليقات: ١٩,"
داخلي - جامعة القاهرة، أولى، قسم الجيزة، محافظة الجيزة 3725005",3725005,"
26G4+C3 قسم الجيزة",,http://www.universities.ac/show_university_page.php?id=39738&continent=Africa&country_id=16&university=Cairo%20University:%20Khartoum%20Branch,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTjI_0OtFCpZ_V7YYEgKwJaE1istnPxXMDVi-dHW34ulch9eh4fhwyEHOtdMq0HK8QBAwLZP8aY3cdQN1qzOztH7RgvsY6cBpxNXFCxtCFXRUcxkb_rCZ8e8uzMcqC7XL_r7WN2A=w408-h873-k-no
Cairo,Universities,جامعة,معهد الوادي العالي للهندسة والتكنولوجيا بالعبور - القليوبية,معهد الوادي العالي للهندسة والتكنولوجيا بالعبور - القليوبية,4.5,عدد التعليقات: ٢١,"
حط 8 شمال، محافظة القاهرة‬،، جمعية احمد عرابى، العبور، القليوبية،",,"
6GM9+MG العبور","
010 60398889",http://www.sva.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepibJz-V2JkEh35YjLvt59huQzi4LAxNlW1jv_FJsSWkYMcpC4h1eZba9q_IGv78vOtQMgyKXMWcqG3INdaqyOVw4Qiierxw-DStM2X5OODrRp7w5Z8mosZaK3WEC7LUU13yc_5=w426-h240-k-no
Cairo,Universities,جامعة,Toronto Metropolitan University Cairo,Toronto Metropolitan University Cairo,3.7,عدد التعليقات: ٣,"
2PH6+RQ4، الظهير الصحراوى لمحافظة ال، محافظة القاهرة‬ 4827401",4827401,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwBZLaSsHKpnMVhg-tNDJsl7IcZT4YiBQGmM7ADFX1KNYboe_Bdq2x03ontlyHSRDFFEYrvAInRMcgU9pDdXJOoucz2OmmNvUFez6QKARw57U249JWYJaNqJ-8GnroDajzF0yb0A=w532-h240-k-no
Cairo,Universities,كلية,كلية أصول الدين جامعة الأزهر بالقاهرة,كلية أصول الدين جامعة الأزهر بالقاهرة,4.6,عدد التعليقات: ١٢٤,"
9 محمد عبده، الدرب الأحمر، محافظة القاهرة‬ 4293075",4293075,"
27W7+5G الدرب الأحمر",,http://azhar.edu.eg/osoul-cairo,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFIHDH04mc4sHgtSR5nXVPYK9C6nZYDvceGVVeK8NXWaJMSuxJo5UJ1ywrZOuj_2pYHLbknzV_HURLXSTXmGDidr2fenzFzfD7riZQmZXVjDbpMNidkmIDDCwzT6ec2EZ7PnHyeVqjZQ-L=w408-h306-k-no
Cairo,Universities,جامعة,Elsewedy University of Technology - SUT,Elsewedy University of Technology - SUT,4.5,عدد التعليقات: ٥٨,"
6PM4+7C، الظهير الصحراوى لمحافظة ال، محافظة الشرقية 7060010",7060010,,"
010 70919637",http://sut.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtmjizaUcPT93jd3FC1BwFv4MG8HqX3X0lGC78Qlplvx4ysZuJ4HSTj6ZhbgxzH_ZuoH-mGGINENPBk8Rqv8LuXOipdx17K0jddX0UGk3i_37Gqq8V3EIgU8GxQRRghJOQ2LZraA=w408-h306-k-no
Cairo,Universities,جامعة,جامعة القاهرة اكتوبر,جامعة القاهرة اكتوبر,4.3,عدد التعليقات: ٧,"
2XF8+XQH، التوسعات الشماليه، ثاني الشيخ زايد، محافظة الجيزة 3235404",3235404,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxYqZkDYWuvngC5U1XIWorpC413dH5ll1gFPkFzIsDviO9ArNc1HyLaCFMcGoXB6XohOmFb5FtO0hGOSBJgm4wwHTHHGj01F9g7HHZcgBOXrInMRI55fWfPdeGKbY-07vJcPk3=w408-h242-k-no
Cairo,Universities,جامعة,معهد الوادى العالي للادارة ونظم المعلومات,معهد الوادى العالي للادارة ونظم المعلومات,4.1,عدد التعليقات: ١١١,"
6GM6+W4، جمعية احمد عرابى، العبور، محافظة القليوبية 6363204",6363204,,"
010 60398889",https://www.sva.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZIl5gZHxxIW0azOax7Y7HobkV6c_e00UxHzhdf-hn5ENjQWvcKb3f46K6IOXe6ml7u3KavSWGJ5Vfm6efteMyWFH0YvmWla_OuecO3D1kaeNsVPQjfkm7wYh1yd5ZFTBe2570VA=w408-h272-k-no
Cairo,Universities,كلية الحقوق,كلية الحقوق جامعة القاهرة,كلية الحقوق جامعة القاهرة,4.3,عدد التعليقات: ٦٤٥,"
داخلي - جامعة القاهرة، Al Orman، أولى، قسم الجيزة، محافظة الجيزة 12613",12613,"
26G5+QX قسم الجيزة","
03 5717840",https://law.cu.edu.eg/Home,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1lR_PA7Tk0i0hdkghNPmZ9cTUUYaeOh_jYuT1V7iFi0Ska7t1v7bUzylP6aFDT_EB29RYcjlK0EVsIB8HPY8eyVMFRUL-7eiRDDBF7ImQ8D6XNonZkv3pj-hBZjBKzUJzGb0=w408-h272-k-no
Cairo,Universities,كلية,كلية الحاسبات والمعلومات - جامعة عين شمس,كلية الحاسبات والمعلومات - جامعة عين شمس,4.0,عدد التعليقات: ٢٧٨,"
37HM+8X4، القائد، كوبري القبة، الوايلى، محافظة القاهرة‬ 4392001",4392001,,"
02 26855585",http://cis.asu.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMJSVTpJ4IIEqNyYIF_FV3wzDLftsFfQgErv-h6ubLYcFhBIRh3SbE44SMeVB598kVEJ6YFTgtvRkU3auzWCp6bK9DA1jaSYpXyikJpoLrEVgwxGnbe8WlXmSuc3Sz3AJHg5go=w408-h306-k-no
Cairo,Universities,جامعة خاصة,Harvard USA Egypt,Harvard USA Egypt,5.0,تعليق واحد,"
X5X6+32R، ش ابو جبل، الطوابق، فيصل، محافظة الجيزة",,,"
010 10832897",https://www.harvard.edu/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepPPPm51wyP2cZdyZPduIMFuMW7bS18GyJ-eiz3fGyXTraQPGDiB2YZ713JWC1AjJSVRkXUH8utiX4fVEo6T6Z77YhSZoewTKaBSOKPKv4L0z60ncdDuVElpbHVnidk_GHxbJY=w408-h306-k-no
Cairo,Universities,كلية,كلية العلوم جامعة القاهرة,كلية العلوم جامعة القاهرة,4.0,عدد التعليقات: ٩٠٨,"
26H4+9FX، أولى، قسم الجيزة، محافظة الجيزة 3725005",3725005,,"
02 35676501",https://cu.edu.eg/Faculties,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUBfOmEyyzi8MKiXMUgH_dSlALBmBAgvuEqv47qXfTyl4X4Xzo6u4W6SEkYqzse4rR25QDs2k3-eW0iw4BniDTCwW-kBb5iiqvOOKR-H_B6gZTcxSAPIGvJXu0Hw09IM9lIy09=w408-h306-k-no
Cairo,Universities,جامعة,الجامعة العمالية,الجامعة العمالية,3.6,عدد التعليقات: ١١٤,"
6El, El Tarabishy, ، EL DARRASA،, قسم الجمالية، محافظة القاهرة‬",,"
374C+JG قسم الجمالية","
02 25905108",http://www.wcm-edu.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdE1fErNUB2DUESWGF-76mU8z7rKKkneuzzjTOT-XINx6ijcfeHLTDBQMSaFAthZK-6WLOvlT34Ed-ode67Ea7JRYlAs24QsPc8CvkfOQRV-PAA5J9noYVY_5sJxU_lXL8Azfb=w408-h286-k-no
Cairo,Universities,جامعة خاصة,University of Canada in Egypt,University of Canada in Egypt,4.7,عدد التعليقات: ١٦,,,,"
02 28139915",https://www.uofcanada.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqicPiUhufmh1V1dGh1Ed5Vgn2ozCMYCnwMZj_UYOMRn52BBshm45RawKa59ESJ-8qkH8zggt1TlQA-tbuf5XfKNkNtC33n9OfxiTRKfTA-wke-zU9gAbCKMvkvDuB1PtnWwbME=w426-h240-k-no
Cairo,Universities,جامعة خاصة,توسعات جامعة مصر للعلوم والتكنولوجيا,توسعات جامعة مصر للعلوم والتكنولوجيا,4.0,عدد التعليقات: ٤٠,"
جامعة للعلوم والتكنولوجيا، كوبرى 6 أكتوبر، قسم أول 6 أكتوبر، محافظة الجيزة 3236203",3236203,"
XXX8+P3 قسم أول 6 أكتوبر",,https://www.vetogate.com/3020952,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer2E28_3as5HG0H6gLrEKkI132X_pvlMDNlbiBgcqjnbYuKiozGrCSaHNrjCGOLTl5vlEHdht05-y_13hJQFtR_1WvYC-Tbxi202W1fZBOGfq47JidNjPvCbJnQCsV_nzK_u5H_QQzfM5CQ=w408-h519-k-no
Cairo,Universities,جامعة,جامعة العريش,جامعة العريش,4.1,عدد التعليقات: ٢٠٤,"
Dahiat Al-salam, Al Arish, North Sinai, Egypt ضاحية السلام، العريش ، شمال سيناء،",,"
4RMH+XG قسم أول العريش","
068 3320523",http://www.facebook.com/aru.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3-XpKityKl4qqObl5xg2uB15dvZ4Y9kpHuVFY7KWuC8c3s1JV_VyFKN5omhmBmE1T9yPErLmTuh9RmZS9dywZGXSBpDVtsINTiY_-kP8ECYlRNRyEh0x3TTVIuW0e011uMjluqQ=w408-h292-k-no
Cairo,Universities,جامعة,Obour High Institute For Engineering & Technology,Obour High Institute For Engineering & Technology,4.4,عدد التعليقات: ١٣٥,"
5GCH+H3G، طريق مصر - الإسماعيلية الصحراوي، جمعية احمد عرابى، العبور، محافظة القاهرة‬ 6363040",6363040,,"
012 81379996",http://www.ohie.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_bfn2jHWsgym8g6Egb7ANtnM9d5chNqOLbgCo-OretAS0bRg9Nf96GbSaeBJTM2289Ptrljc0yhfD6qvBEHObgkl6FW8AxFhrkIuJgco2jLhAXxdxB8XRDLsy-YDfSoVHC0mjzw=w475-h240-k-no
Cairo,Universities,كلية الطب,كلية طب القصر العينى جامعة القاهرة,كلية طب القصر العينى جامعة القاهرة,4.2,عدد التعليقات: ٥٣٥,"
القصر العيني، قسم مصر القديمة، محافظة القاهرة‬ 4240310",4240310,"
26JH+36 قسم مصر القديمة","
02 23641088",http://medicine.cu.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbpDxQk025ReMXEfR_LaxNBLgdmk1FYLpUE4-YwKdPsXFsNQbE-uURnxjfpywOMElKuEFcfT9ZRGB4WrEIfLelGO04ZrMsXNZS4hLrUzVls2HyDgd88z6NhbwN-AzRNLWQD8A=w408-h306-k-no
Cairo,Universities,جامعة,جامعة السلام بمصر,جامعة السلام بمصر,4.2,عدد التعليقات: ١٥٦,"
ابيار - كفر الزيات، أبيار، مركز كفر الزيات، محافظة الغربية 6618002",6618002,"
RV5F+R6 مركز كفر الزيات","
040 3386400",https://sue.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMo2sRvRP1_SO0y4BfOp776TM4oW6Y7WoCd7N411wjFlKEU1ciMtpGtgUy6sQ0VY-aGeByTfvG_2OQ3uMQPIgVzgoBGa-jenkOqK7RgTvfoqGNsNPVTr_rO-60VGaXfxkI3S9l=w408-h727-k-no
Cairo,Universities,جامعة,جامعة كيميت,جامعة كيميت,4.9,عدد التعليقات: ٩,"
طريق السويس، بدر، محافظة القاهرة‬ 4942301",4942301,"
4P92+6R بدر",,https://kemetue.com/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDeaDWcEsApf2wgpANSwaETardk79MCfLXgSClxS_mPdYI8BzV_9y4T2xcmPIuVrQyfkfzltbEakZ0BuxMglbuDVAwjx32s8JVlLyKYJWUIIWRT0-LOt-oBKBLl46hOvNnlLpjMQ=w428-h240-k-no
Cairo,Universities,كلية الطب,كلية الطب جامعة الأزهر فرع البنات بالقاهرة,كلية الطب جامعة الأزهر فرع البنات بالقاهرة,4.2,عدد التعليقات: ٢٣٠,"
383C+QMCش، يوسف عباس، جامعة الأزهر، مدينة نصر",,"
383C+QM مدينة نصر",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGpe_PfwAP-dN0PxPAHYVoNBa19oBwvTWz6kEBEKo1JQ7p0W2KN-YQlkpJ8cza7T8s_-sO45jSurUvucIkhsbKRFe2101f33amNnhJrz70VL6UZ10e0VhtjE2D4qLjTLDuYOxt=w408-h544-k-no
Cairo,Universities,كلية,كلية دار العلوم جامعة القاهرة,كلية دار العلوم جامعة القاهرة,4.1,عدد التعليقات: ٩٥٧,"
جامعة القاهرة، كلية دار العلوم، داخلي - جامعة القاهرة، أولى، قسم الجيزة، محافظة الجيزة",,"
26G3+78 قسم الجيزة","
02 35675005",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwept--4h1XK8dveueU8QlBpVEFODc71TzNaAkzq6ad-HbcaTU8EmQsMbczi5FJrxvW2_cu_dwaPBoR4i2f15XONG9sTwNnmIFNakIPLs-feumn4DYPt00_UNQkJ2jZid-dE0kPo=w408-h306-k-no
Cairo,Universities,كلية,كلية الدراسات الإسلامية والعربية جامعة الأزهر فرع البنين بالقاهرة,كلية الدراسات الإسلامية والعربية جامعة الأزهر فرع البنين بالقاهرة,4.3,عدد التعليقات: ٣٤٧,"
جامعة الأزهر، ثان مدينة نصر، محافظة القاهرة‬ 4434104",4434104,"
3867+QG ثان مدينة نصر","
02 24053743",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKN_E-_3XpvSRQU8cqw9rPo8ETEwoWu8T-ul_OnC8B7KrHFkNF9K3bTTxHrAozMjtgqHBCeRhaTqVrysCoLLHDMW4AIblZ16eCqBhNfe5e7H1V6JH7K1OhubUIA_WOrH5WBX0keUtPqLh8=w408-h544-k-no
Cairo,Universities,كلية,كلية الهندسة جامعة القاهرة,كلية الهندسة جامعة القاهرة,4.3,عدد التعليقات: ١٬٩٢٨,"
جامعة القاهرة، أولى، قسم الجيزة، محافظة الجيزة 3725121",3725121,"
26G6+GM أولى، قسم الجيزة","
02 35678203",http://www.eng.cu.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer6yz-o1N4IMqYQ7g7IQPKAYanXj-edOTZbvL6vZ6MjMAcfwqL3GtwpPodktesu59nls6OgCoXfpRZSi5bHqKV9eXj4WuUCL8tluZinZcY4KXvEOeBcwhvwo0_mrJ22LAhs7SbJ=w408-h306-k-no
Cairo,Universities,جامعة,Global Academic Foundation,Global Academic Foundation,4.6,عدد التعليقات: ٧٥,"
XJWM+M8X R5 New, الظهير الصحراوى لمحافظة ال، محافظة القاهرة‬ 4813001",4813001,,"
010 61112652",http://www.gaf.edu.eg/,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepOz47ksTUgX_e6x3m0JPW_Zb2rqSrf7WCJkzme2UGm2TN3y2TZ7KOuewOKGyLCqU49som2fe3GpTuBJ_4qgETJe0SdSQg_fcIWRJlDWWMR6wa3J09v_K3ADKQXq99fzyrfOyRR=w408-h272-k-no
